REF_DATE,GEO,DGUID,Job tenure,Type of work,Sex,Age group,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2018,British Columbia,2016A000259,121 to 240 months,Full-time employment,Both sexes,25 to 54 years,Persons,249,thousands,3,v2845687,11.7.2.1.6,285.6,,,,1
2018,British Columbia,2016A000259,121 to 240 months,Full-time employment,Both sexes,55 years and over,Persons,249,thousands,3,v2845741,11.7.2.1.7,110.5,,,,1
2018,British Columbia,2016A000259,121 to 240 months,Full-time employment,Both sexes,55 to 64 years,Persons,249,thousands,3,v2845768,11.7.2.1.8,92.9,,,,1
2018,British Columbia,2016A000259,121 to 240 months,Full-time employment,Both sexes,65 years and over,Persons,249,thousands,3,v2845795,11.7.2.1.9,17.6,,,,1
2018,British Columbia,2016A000259,121 to 240 months,Full-time employment,Males,15 years and over,Persons,249,thousands,3,v2845822,11.7.2.2.1,224,,,,1
2018,British Columbia,2016A000259,121 to 240 months,Full-time employment,Males,15 to 24 years,Persons,249,thousands,3,v2845957,11.7.2.2.2,,x,,,1
2018,British Columbia,2016A000259,121 to 240 months,Full-time employment,Males,25 years and over,Persons,249,thousands,3,v2845849,11.7.2.2.3,223.8,,,,1
2018,British Columbia,2016A000259,121 to 240 months,Full-time employment,Males,25 to 44 years,Persons,249,thousands,3,v2845876,11.7.2.2.4,96.1,,,,1
2018,British Columbia,2016A000259,121 to 240 months,Full-time employment,Males,45 years and over,Persons,249,thousands,3,v2845903,11.7.2.2.5,127.8,,,,1
2018,British Columbia,2016A000259,121 to 240 months,Full-time employment,Males,25 to 54 years,Persons,249,thousands,3,v2845930,11.7.2.2.6,166.3,,,,1
2018,British Columbia,2016A000259,121 to 240 months,Full-time employment,Males,55 years and over,Persons,249,thousands,3,v2845984,11.7.2.2.7,57.5,,,,1
2018,British Columbia,2016A000259,121 to 240 months,Full-time employment,Males,55 to 64 years,Persons,249,thousands,3,v2846011,11.7.2.2.8,46.6,,,,1
2018,British Columbia,2016A000259,121 to 240 months,Full-time employment,Males,65 years and over,Persons,249,thousands,3,v2846038,11.7.2.2.9,10.9,,,,1
2018,British Columbia,2016A000259,121 to 240 months,Full-time employment,Females,15 years and over,Persons,249,thousands,3,v2846065,11.7.2.3.1,172.4,,,,1
2018,British Columbia,2016A000259,121 to 240 months,Full-time employment,Females,15 to 24 years,Persons,249,thousands,3,v2846200,11.7.2.3.2,,x,,,1
2018,British Columbia,2016A000259,121 to 240 months,Full-time employment,Females,25 years and over,Persons,249,thousands,3,v2846092,11.7.2.3.3,172.3,,,,1
2018,British Columbia,2016A000259,121 to 240 months,Full-time employment,Females,25 to 44 years,Persons,249,thousands,3,v2846119,11.7.2.3.4,62.5,,,,1
2018,British Columbia,2016A000259,121 to 240 months,Full-time employment,Females,45 years and over,Persons,249,thousands,3,v2846146,11.7.2.3.5,109.9,,,,1
2018,British Columbia,2016A000259,121 to 240 months,Full-time employment,Females,25 to 54 years,Persons,249,thousands,3,v2846173,11.7.2.3.6,119.3,,,,1
2018,British Columbia,2016A000259,121 to 240 months,Full-time employment,Females,55 years and over,Persons,249,thousands,3,v2846227,11.7.2.3.7,53,,,,1
2018,British Columbia,2016A000259,121 to 240 months,Full-time employment,Females,55 to 64 years,Persons,249,thousands,3,v2846254,11.7.2.3.8,46.3,,,,1
2018,British Columbia,2016A000259,121 to 240 months,Full-time employment,Females,65 years and over,Persons,249,thousands,3,v2846281,11.7.2.3.9,6.7,,,,1
2018,British Columbia,2016A000259,121 to 240 months,Part-time employment,Both sexes,15 years and over,Persons,249,thousands,3,v2845588,11.7.3.1.1,67.9,,,,1
2018,British Columbia,2016A000259,121 to 240 months,Part-time employment,Both sexes,15 to 24 years,Persons,249,thousands,3,v2845723,11.7.3.1.2,,x,,,1
2018,British Columbia,2016A000259,121 to 240 months,Part-time employment,Both sexes,25 years and over,Persons,249,thousands,3,v2845615,11.7.3.1.3,67.7,,,,1
2018,British Columbia,2016A000259,121 to 240 months,Part-time employment,Both sexes,25 to 44 years,Persons,249,thousands,3,v2845642,11.7.3.1.4,20.9,,,,1
2018,British Columbia,2016A000259,121 to 240 months,Part-time employment,Both sexes,45 years and over,Persons,249,thousands,3,v2845669,11.7.3.1.5,46.8,,,,1
2018,British Columbia,2016A000259,121 to 240 months,Part-time employment,Both sexes,25 to 54 years,Persons,249,thousands,3,v2845696,11.7.3.1.6,35.3,,,,1
2018,British Columbia,2016A000259,121 to 240 months,Part-time employment,Both sexes,55 years and over,Persons,249,thousands,3,v2845750,11.7.3.1.7,32.4,,,,1
2018,British Columbia,2016A000259,121 to 240 months,Part-time employment,Both sexes,55 to 64 years,Persons,249,thousands,3,v2845777,11.7.3.1.8,18.8,,,,1
2018,British Columbia,2016A000259,121 to 240 months,Part-time employment,Both sexes,65 years and over,Persons,249,thousands,3,v2845804,11.7.3.1.9,13.6,,,,1
2018,British Columbia,2016A000259,121 to 240 months,Part-time employment,Males,15 years and over,Persons,249,thousands,3,v2845831,11.7.3.2.1,19.7,,,,1
2018,British Columbia,2016A000259,121 to 240 months,Part-time employment,Males,15 to 24 years,Persons,249,thousands,3,v2845966,11.7.3.2.2,,x,,,1
2018,British Columbia,2016A000259,121 to 240 months,Part-time employment,Males,25 years and over,Persons,249,thousands,3,v2845858,11.7.3.2.3,19.6,,,,1
2018,British Columbia,2016A000259,121 to 240 months,Part-time employment,Males,25 to 44 years,Persons,249,thousands,3,v2845885,11.7.3.2.4,6,,,,1
2018,British Columbia,2016A000259,121 to 240 months,Part-time employment,Males,45 years and over,Persons,249,thousands,3,v2845912,11.7.3.2.5,13.7,,,,1
2018,British Columbia,2016A000259,121 to 240 months,Part-time employment,Males,25 to 54 years,Persons,249,thousands,3,v2845939,11.7.3.2.6,8.8,,,,1
2018,British Columbia,2016A000259,121 to 240 months,Part-time employment,Males,55 years and over,Persons,249,thousands,3,v2845993,11.7.3.2.7,10.8,,,,1
2018,British Columbia,2016A000259,121 to 240 months,Part-time employment,Males,55 to 64 years,Persons,249,thousands,3,v2846020,11.7.3.2.8,5.5,,,,1
2018,British Columbia,2016A000259,121 to 240 months,Part-time employment,Males,65 years and over,Persons,249,thousands,3,v2846047,11.7.3.2.9,5.4,,,,1
2018,British Columbia,2016A000259,121 to 240 months,Part-time employment,Females,15 years and over,Persons,249,thousands,3,v2846074,11.7.3.3.1,48.2,,,,1
2018,British Columbia,2016A000259,121 to 240 months,Part-time employment,Females,15 to 24 years,Persons,249,thousands,3,v2846209,11.7.3.3.2,,x,,,1
2018,British Columbia,2016A000259,121 to 240 months,Part-time employment,Females,25 years and over,Persons,249,thousands,3,v2846101,11.7.3.3.3,48.1,,,,1
2018,British Columbia,2016A000259,121 to 240 months,Part-time employment,Females,25 to 44 years,Persons,249,thousands,3,v2846128,11.7.3.3.4,15,,,,1
2018,British Columbia,2016A000259,121 to 240 months,Part-time employment,Females,45 years and over,Persons,249,thousands,3,v2846155,11.7.3.3.5,33.1,,,,1
2018,British Columbia,2016A000259,121 to 240 months,Part-time employment,Females,25 to 54 years,Persons,249,thousands,3,v2846182,11.7.3.3.6,26.5,,,,1
2018,British Columbia,2016A000259,121 to 240 months,Part-time employment,Females,55 years and over,Persons,249,thousands,3,v2846236,11.7.3.3.7,21.6,,,,1
2018,British Columbia,2016A000259,121 to 240 months,Part-time employment,Females,55 to 64 years,Persons,249,thousands,3,v2846263,11.7.3.3.8,13.4,,,,1
2018,British Columbia,2016A000259,121 to 240 months,Part-time employment,Females,65 years and over,Persons,249,thousands,3,v2846290,11.7.3.3.9,8.2,,,,1
2018,British Columbia,2016A000259,241 months or more,Both full and part-time employment,Both sexes,15 years and over,Persons,249,thousands,3,v2845571,11.8.1.1.1,283.2,,,,1
2018,British Columbia,2016A000259,241 months or more,Both full and part-time employment,Both sexes,15 to 24 years,Persons,249,thousands,3,v2845706,11.8.1.1.2,,x,,,1
2018,British Columbia,2016A000259,241 months or more,Both full and part-time employment,Both sexes,25 years and over,Persons,249,thousands,3,v2845598,11.8.1.1.3,283.2,,,,1
2018,British Columbia,2016A000259,241 months or more,Both full and part-time employment,Both sexes,25 to 44 years,Persons,249,thousands,3,v2845625,11.8.1.1.4,21.2,,,,1
2018,British Columbia,2016A000259,241 months or more,Both full and part-time employment,Both sexes,45 years and over,Persons,249,thousands,3,v2845652,11.8.1.1.5,262,,,,1
2018,British Columbia,2016A000259,241 months or more,Both full and part-time employment,Both sexes,25 to 54 years,Persons,249,thousands,3,v2845679,11.8.1.1.6,108.8,,,,1
2018,British Columbia,2016A000259,241 months or more,Both full and part-time employment,Both sexes,55 years and over,Persons,249,thousands,3,v2845733,11.8.1.1.7,174.4,,,,1
2018,British Columbia,2016A000259,241 months or more,Both full and part-time employment,Both sexes,55 to 64 years,Persons,249,thousands,3,v2845760,11.8.1.1.8,126.8,,,,1
2018,British Columbia,2016A000259,241 months or more,Both full and part-time employment,Both sexes,65 years and over,Persons,249,thousands,3,v2845787,11.8.1.1.9,47.6,,,,1
2018,British Columbia,2016A000259,241 months or more,Both full and part-time employment,Males,15 years and over,Persons,249,thousands,3,v2845814,11.8.1.2.1,155.9,,,,1
2018,British Columbia,2016A000259,241 months or more,Both full and part-time employment,Males,15 to 24 years,Persons,249,thousands,3,v2845949,11.8.1.2.2,,x,,,1
2018,British Columbia,2016A000259,241 months or more,Both full and part-time employment,Males,25 years and over,Persons,249,thousands,3,v2845841,11.8.1.2.3,155.9,,,,1
2018,British Columbia,2016A000259,241 months or more,Both full and part-time employment,Males,25 to 44 years,Persons,249,thousands,3,v2845868,11.8.1.2.4,12.2,,,,1
2018,British Columbia,2016A000259,241 months or more,Both full and part-time employment,Males,45 years and over,Persons,249,thousands,3,v2845895,11.8.1.2.5,143.8,,,,1
2018,British Columbia,2016A000259,241 months or more,Both full and part-time employment,Males,25 to 54 years,Persons,249,thousands,3,v2845922,11.8.1.2.6,56.5,,,,1
2018,British Columbia,2016A000259,241 months or more,Both full and part-time employment,Males,55 years and over,Persons,249,thousands,3,v2845976,11.8.1.2.7,99.5,,,,1
2018,British Columbia,2016A000259,241 months or more,Both full and part-time employment,Males,55 to 64 years,Persons,249,thousands,3,v2846003,11.8.1.2.8,69.7,,,,1
2018,British Columbia,2016A000259,241 months or more,Both full and part-time employment,Males,65 years and over,Persons,249,thousands,3,v2846030,11.8.1.2.9,29.8,,,,1
2018,British Columbia,2016A000259,241 months or more,Both full and part-time employment,Females,15 years and over,Persons,249,thousands,3,v2846057,11.8.1.3.1,127.3,,,,1
2018,British Columbia,2016A000259,241 months or more,Both full and part-time employment,Females,15 to 24 years,Persons,249,thousands,3,v2846192,11.8.1.3.2,,x,,,1
2018,British Columbia,2016A000259,241 months or more,Both full and part-time employment,Females,25 years and over,Persons,249,thousands,3,v2846084,11.8.1.3.3,127.3,,,,1
2018,British Columbia,2016A000259,241 months or more,Both full and part-time employment,Females,25 to 44 years,Persons,249,thousands,3,v2846111,11.8.1.3.4,9,,,,1
2018,British Columbia,2016A000259,241 months or more,Both full and part-time employment,Females,45 years and over,Persons,249,thousands,3,v2846138,11.8.1.3.5,118.2,,,,1
2018,British Columbia,2016A000259,241 months or more,Both full and part-time employment,Females,25 to 54 years,Persons,249,thousands,3,v2846165,11.8.1.3.6,52.4,,,,1
2018,British Columbia,2016A000259,241 months or more,Both full and part-time employment,Females,55 years and over,Persons,249,thousands,3,v2846219,11.8.1.3.7,74.9,,,,1
2018,British Columbia,2016A000259,241 months or more,Both full and part-time employment,Females,55 to 64 years,Persons,249,thousands,3,v2846246,11.8.1.3.8,57.1,,,,1
2018,British Columbia,2016A000259,241 months or more,Both full and part-time employment,Females,65 years and over,Persons,249,thousands,3,v2846273,11.8.1.3.9,17.8,,,,1
2018,British Columbia,2016A000259,241 months or more,Full-time employment,Both sexes,15 years and over,Persons,249,thousands,3,v2845580,11.8.2.1.1,234,,,,1
2018,British Columbia,2016A000259,241 months or more,Full-time employment,Both sexes,15 to 24 years,Persons,249,thousands,3,v2845715,11.8.2.1.2,,x,,,1
2018,British Columbia,2016A000259,241 months or more,Full-time employment,Both sexes,25 years and over,Persons,249,thousands,3,v2845607,11.8.2.1.3,234,,,,1
2018,British Columbia,2016A000259,241 months or more,Full-time employment,Both sexes,25 to 44 years,Persons,249,thousands,3,v2845634,11.8.2.1.4,19,,,,1
2018,British Columbia,2016A000259,241 months or more,Full-time employment,Both sexes,45 years and over,Persons,249,thousands,3,v2845661,11.8.2.1.5,215,,,,1
2018,British Columbia,2016A000259,241 months or more,Full-time employment,Both sexes,25 to 54 years,Persons,249,thousands,3,v2845688,11.8.2.1.6,97.1,,,,1
2018,British Columbia,2016A000259,241 months or more,Full-time employment,Both sexes,55 years and over,Persons,249,thousands,3,v2845742,11.8.2.1.7,136.9,,,,1
2018,British Columbia,2016A000259,241 months or more,Full-time employment,Both sexes,55 to 64 years,Persons,249,thousands,3,v2845769,11.8.2.1.8,108.1,,,,1
2018,British Columbia,2016A000259,241 months or more,Full-time employment,Both sexes,65 years and over,Persons,249,thousands,3,v2845796,11.8.2.1.9,28.9,,,,1
2018,British Columbia,2016A000259,241 months or more,Full-time employment,Males,15 years and over,Persons,249,thousands,3,v2845823,11.8.2.2.1,138.2,,,,1
2018,British Columbia,2016A000259,241 months or more,Full-time employment,Males,15 to 24 years,Persons,249,thousands,3,v2845958,11.8.2.2.2,,x,,,1
2018,British Columbia,2016A000259,241 months or more,Full-time employment,Males,25 years and over,Persons,249,thousands,3,v2845850,11.8.2.2.3,138.2,,,,1
2018,British Columbia,2016A000259,241 months or more,Full-time employment,Males,25 to 44 years,Persons,249,thousands,3,v2845877,11.8.2.2.4,11.6,,,,1
2018,British Columbia,2016A000259,241 months or more,Full-time employment,Males,45 years and over,Persons,249,thousands,3,v2845904,11.8.2.2.5,126.6,,,,1
2018,British Columbia,2016A000259,241 months or more,Full-time employment,Males,25 to 54 years,Persons,249,thousands,3,v2845931,11.8.2.2.6,53.3,,,,1
2018,British Columbia,2016A000259,241 months or more,Full-time employment,Males,55 years and over,Persons,249,thousands,3,v2845985,11.8.2.2.7,84.8,,,,1
2018,British Columbia,2016A000259,241 months or more,Full-time employment,Males,55 to 64 years,Persons,249,thousands,3,v2846012,11.8.2.2.8,64.7,,,,1
2018,British Columbia,2016A000259,241 months or more,Full-time employment,Males,65 years and over,Persons,249,thousands,3,v2846039,11.8.2.2.9,20.1,,,,1
2018,British Columbia,2016A000259,241 months or more,Full-time employment,Females,15 years and over,Persons,249,thousands,3,v2846066,11.8.2.3.1,95.8,,,,1
2018,British Columbia,2016A000259,241 months or more,Full-time employment,Females,15 to 24 years,Persons,249,thousands,3,v2846201,11.8.2.3.2,,x,,,1
2018,British Columbia,2016A000259,241 months or more,Full-time employment,Females,25 years and over,Persons,249,thousands,3,v2846093,11.8.2.3.3,95.8,,,,1
2018,British Columbia,2016A000259,241 months or more,Full-time employment,Females,25 to 44 years,Persons,249,thousands,3,v2846120,11.8.2.3.4,7.4,,,,1
2018,British Columbia,2016A000259,241 months or more,Full-time employment,Females,45 years and over,Persons,249,thousands,3,v2846147,11.8.2.3.5,88.5,,,,1
2018,British Columbia,2016A000259,241 months or more,Full-time employment,Females,25 to 54 years,Persons,249,thousands,3,v2846174,11.8.2.3.6,43.7,,,,1
2018,British Columbia,2016A000259,241 months or more,Full-time employment,Females,55 years and over,Persons,249,thousands,3,v2846228,11.8.2.3.7,52.1,,,,1
2018,British Columbia,2016A000259,241 months or more,Full-time employment,Females,55 to 64 years,Persons,249,thousands,3,v2846255,11.8.2.3.8,43.3,,,,1
2018,British Columbia,2016A000259,241 months or more,Full-time employment,Females,65 years and over,Persons,249,thousands,3,v2846282,11.8.2.3.9,8.8,,,,1
2018,British Columbia,2016A000259,241 months or more,Part-time employment,Both sexes,15 years and over,Persons,249,thousands,3,v2845589,11.8.3.1.1,49.2,,,,1
2018,British Columbia,2016A000259,241 months or more,Part-time employment,Both sexes,15 to 24 years,Persons,249,thousands,3,v2845724,11.8.3.1.2,,x,,,1
2018,British Columbia,2016A000259,241 months or more,Part-time employment,Both sexes,25 years and over,Persons,249,thousands,3,v2845616,11.8.3.1.3,49.2,,,,1
2018,British Columbia,2016A000259,241 months or more,Part-time employment,Both sexes,25 to 44 years,Persons,249,thousands,3,v2845643,11.8.3.1.4,2.2,,,,1
2018,British Columbia,2016A000259,241 months or more,Part-time employment,Both sexes,45 years and over,Persons,249,thousands,3,v2845670,11.8.3.1.5,47,,,,1
2018,British Columbia,2016A000259,241 months or more,Part-time employment,Both sexes,25 to 54 years,Persons,249,thousands,3,v2845697,11.8.3.1.6,11.8,,,,1
2018,British Columbia,2016A000259,241 months or more,Part-time employment,Both sexes,55 years and over,Persons,249,thousands,3,v2845751,11.8.3.1.7,37.4,,,,1
2018,British Columbia,2016A000259,241 months or more,Part-time employment,Both sexes,55 to 64 years,Persons,249,thousands,3,v2845778,11.8.3.1.8,18.7,,,,1
2018,British Columbia,2016A000259,241 months or more,Part-time employment,Both sexes,65 years and over,Persons,249,thousands,3,v2845805,11.8.3.1.9,18.7,,,,1
2018,British Columbia,2016A000259,241 months or more,Part-time employment,Males,15 years and over,Persons,249,thousands,3,v2845832,11.8.3.2.1,17.7,,,,1
2018,British Columbia,2016A000259,241 months or more,Part-time employment,Males,15 to 24 years,Persons,249,thousands,3,v2845967,11.8.3.2.2,,x,,,1
2018,British Columbia,2016A000259,241 months or more,Part-time employment,Males,25 years and over,Persons,249,thousands,3,v2845859,11.8.3.2.3,17.7,,,,1
2018,British Columbia,2016A000259,241 months or more,Part-time employment,Males,25 to 44 years,Persons,249,thousands,3,v2845886,11.8.3.2.4,,x,,,1
2018,British Columbia,2016A000259,241 months or more,Part-time employment,Males,45 years and over,Persons,249,thousands,3,v2845913,11.8.3.2.5,17.2,,,,1
2018,British Columbia,2016A000259,241 months or more,Part-time employment,Males,25 to 54 years,Persons,249,thousands,3,v2845940,11.8.3.2.6,3.1,,,,1
2018,British Columbia,2016A000259,241 months or more,Part-time employment,Males,55 years and over,Persons,249,thousands,3,v2845994,11.8.3.2.7,14.6,,,,1
2018,British Columbia,2016A000259,241 months or more,Part-time employment,Males,55 to 64 years,Persons,249,thousands,3,v2846021,11.8.3.2.8,5,,,,1
2018,British Columbia,2016A000259,241 months or more,Part-time employment,Males,65 years and over,Persons,249,thousands,3,v2846048,11.8.3.2.9,9.7,,,,1
2018,British Columbia,2016A000259,241 months or more,Part-time employment,Females,15 years and over,Persons,249,thousands,3,v2846075,11.8.3.3.1,31.4,,,,1
2018,British Columbia,2016A000259,241 months or more,Part-time employment,Females,15 to 24 years,Persons,249,thousands,3,v2846210,11.8.3.3.2,,x,,,1
2018,British Columbia,2016A000259,241 months or more,Part-time employment,Females,25 years and over,Persons,249,thousands,3,v2846102,11.8.3.3.3,31.4,,,,1
2018,British Columbia,2016A000259,241 months or more,Part-time employment,Females,25 to 44 years,Persons,249,thousands,3,v2846129,11.8.3.3.4,1.6,,,,1
2018,British Columbia,2016A000259,241 months or more,Part-time employment,Females,45 years and over,Persons,249,thousands,3,v2846156,11.8.3.3.5,29.8,,,,1
2018,British Columbia,2016A000259,241 months or more,Part-time employment,Females,25 to 54 years,Persons,249,thousands,3,v2846183,11.8.3.3.6,8.6,,,,1
2018,British Columbia,2016A000259,241 months or more,Part-time employment,Females,55 years and over,Persons,249,thousands,3,v2846237,11.8.3.3.7,22.8,,,,1
2018,British Columbia,2016A000259,241 months or more,Part-time employment,Females,55 to 64 years,Persons,249,thousands,3,v2846264,11.8.3.3.8,13.8,,,,1
2018,British Columbia,2016A000259,241 months or more,Part-time employment,Females,65 years and over,Persons,249,thousands,3,v2846291,11.8.3.3.9,9,,,,1
2018,British Columbia,2016A000259,Average tenure,Both full and part-time employment,Both sexes,15 years and over,Months,220,units ,0,v2845572,11.9.1.1.1,95.3,,,,1
2018,British Columbia,2016A000259,Average tenure,Both full and part-time employment,Both sexes,15 to 24 years,Months,220,units ,0,v2845707,11.9.1.1.2,17.4,,,,1
2018,British Columbia,2016A000259,Average tenure,Both full and part-time employment,Both sexes,25 years and over,Months,220,units ,0,v2845599,11.9.1.1.3,107.7,,,,1
2018,British Columbia,2016A000259,Average tenure,Both full and part-time employment,Both sexes,25 to 44 years,Months,220,units ,0,v2845626,11.9.1.1.4,64.1,,,,1
2018,British Columbia,2016A000259,Average tenure,Both full and part-time employment,Both sexes,45 years and over,Months,220,units ,0,v2845653,11.9.1.1.5,150.4,,,,1
2018,British Columbia,2016A000259,Average tenure,Both full and part-time employment,Both sexes,25 to 54 years,Months,220,units ,0,v2845680,11.9.1.1.6,83.3,,,,1
2018,British Columbia,2016A000259,Average tenure,Both full and part-time employment,Both sexes,55 years and over,Months,220,units ,0,v2845734,11.9.1.1.7,177.6,,,,1
2018,British Columbia,2016A000259,Average tenure,Both full and part-time employment,Both sexes,55 to 64 years,Months,220,units ,0,v2845761,11.9.1.1.8,168.5,,,,1
2018,British Columbia,2016A000259,Average tenure,Both full and part-time employment,Both sexes,65 years and over,Months,220,units ,0,v2845788,11.9.1.1.9,208.8,,,,1
2018,British Columbia,2016A000259,Average tenure,Both full and part-time employment,Males,15 years and over,Months,220,units ,0,v2845815,11.9.1.2.1,98.9,,,,1
2018,British Columbia,2016A000259,Average tenure,Both full and part-time employment,Males,15 to 24 years,Months,220,units ,0,v2845950,11.9.1.2.2,17.8,,,,1
2018,British Columbia,2016A000259,Average tenure,Both full and part-time employment,Males,25 years and over,Months,220,units ,0,v2845842,11.9.1.2.3,111.3,,,,1
2018,British Columbia,2016A000259,Average tenure,Both full and part-time employment,Males,25 to 44 years,Months,220,units ,0,v2845869,11.9.1.2.4,67.2,,,,1
2018,British Columbia,2016A000259,Average tenure,Both full and part-time employment,Males,45 years and over,Months,220,units ,0,v2845896,11.9.1.2.5,154.6,,,,1
2018,British Columbia,2016A000259,Average tenure,Both full and part-time employment,Males,25 to 54 years,Months,220,units ,0,v2845923,11.9.1.2.6,85.3,,,,1
2018,British Columbia,2016A000259,Average tenure,Both full and part-time employment,Males,55 years and over,Months,220,units ,0,v2845977,11.9.1.2.7,184.1,,,,1
2018,British Columbia,2016A000259,Average tenure,Both full and part-time employment,Males,55 to 64 years,Months,220,units ,0,v2846004,11.9.1.2.8,171.8,,,,1
2018,British Columbia,2016A000259,Average tenure,Both full and part-time employment,Males,65 years and over,Months,220,units ,0,v2846031,11.9.1.2.9,222.8,,,,1
2018,British Columbia,2016A000259,Average tenure,Both full and part-time employment,Females,15 years and over,Months,220,units ,0,v2846058,11.9.1.3.1,91.4,,,,1
2018,British Columbia,2016A000259,Average tenure,Both full and part-time employment,Females,15 to 24 years,Months,220,units ,0,v2846193,11.9.1.3.2,17,,,,1
2018,British Columbia,2016A000259,Average tenure,Both full and part-time employment,Females,25 years and over,Months,220,units ,0,v2846085,11.9.1.3.3,103.9,,,,1
2018,British Columbia,2016A000259,Average tenure,Both full and part-time employment,Females,25 to 44 years,Months,220,units ,0,v2846112,11.9.1.3.4,60.8,,,,1
2018,British Columbia,2016A000259,Average tenure,Both full and part-time employment,Females,45 years and over,Months,220,units ,0,v2846139,11.9.1.3.5,145.8,,,,1
2018,British Columbia,2016A000259,Average tenure,Both full and part-time employment,Females,25 to 54 years,Months,220,units ,0,v2846166,11.9.1.3.6,81.1,,,,1
2018,British Columbia,2016A000259,Average tenure,Both full and part-time employment,Females,55 years and over,Months,220,units ,0,v2846220,11.9.1.3.7,170.2,,,,1
2018,British Columbia,2016A000259,Average tenure,Both full and part-time employment,Females,55 to 64 years,Months,220,units ,0,v2846247,11.9.1.3.8,164.9,,,,1
2018,British Columbia,2016A000259,Average tenure,Both full and part-time employment,Females,65 years and over,Months,220,units ,0,v2846274,11.9.1.3.9,190.7,,,,1
2018,British Columbia,2016A000259,Average tenure,Full-time employment,Both sexes,15 years and over,Months,220,units ,0,v2845581,11.9.2.1.1,100.3,,,,1
2018,British Columbia,2016A000259,Average tenure,Full-time employment,Both sexes,15 to 24 years,Months,220,units ,0,v2845716,11.9.2.1.2,18.7,,,,1
2018,British Columbia,2016A000259,Average tenure,Full-time employment,Both sexes,25 years and over,Months,220,units ,0,v2845608,11.9.2.1.3,108.7,,,,1
2018,British Columbia,2016A000259,Average tenure,Full-time employment,Both sexes,25 to 44 years,Months,220,units ,0,v2845635,11.9.2.1.4,65.7,,,,1
2018,British Columbia,2016A000259,Average tenure,Full-time employment,Both sexes,45 years and over,Months,220,units ,0,v2845662,11.9.2.1.5,153.6,,,,1
2018,British Columbia,2016A000259,Average tenure,Full-time employment,Both sexes,25 to 54 years,Months,220,units ,0,v2845689,11.9.2.1.6,85.8,,,,1
2018,British Columbia,2016A000259,Average tenure,Full-time employment,Both sexes,55 years and over,Months,220,units ,0,v2845743,11.9.2.1.7,184,,,,1
2018,British Columbia,2016A000259,Average tenure,Full-time employment,Both sexes,55 to 64 years,Months,220,units ,0,v2845770,11.9.2.1.8,176.5,,,,1
2018,British Columbia,2016A000259,Average tenure,Full-time employment,Both sexes,65 years and over,Months,220,units ,0,v2845797,11.9.2.1.9,221.5,,,,1
2018,British Columbia,2016A000259,Average tenure,Full-time employment,Males,15 years and over,Months,220,units ,0,v2845824,11.9.2.2.1,102.1,,,,1
2018,British Columbia,2016A000259,Average tenure,Full-time employment,Males,15 to 24 years,Months,220,units ,0,v2845959,11.9.2.2.2,19,,,,1
2018,British Columbia,2016A000259,Average tenure,Full-time employment,Males,25 years and over,Months,220,units ,0,v2845851,11.9.2.2.3,110.8,,,,1
2018,British Columbia,2016A000259,Average tenure,Full-time employment,Males,25 to 44 years,Months,220,units ,0,v2845878,11.9.2.2.4,68,,,,1
2018,British Columbia,2016A000259,Average tenure,Full-time employment,Males,45 years and over,Months,220,units ,0,v2845905,11.9.2.2.5,155.4,,,,1
2018,British Columbia,2016A000259,Average tenure,Full-time employment,Males,25 to 54 years,Months,220,units ,0,v2845932,11.9.2.2.6,86.5,,,,1
2018,British Columbia,2016A000259,Average tenure,Full-time employment,Males,55 years and over,Months,220,units ,0,v2845986,11.9.2.2.7,187.9,,,,1
2018,British Columbia,2016A000259,Average tenure,Full-time employment,Males,55 to 64 years,Months,220,units ,0,v2846013,11.9.2.2.8,177.9,,,,1
2018,British Columbia,2016A000259,Average tenure,Full-time employment,Males,65 years and over,Months,220,units ,0,v2846040,11.9.2.2.9,231.2,,,,1
2018,British Columbia,2016A000259,Average tenure,Full-time employment,Females,15 years and over,Months,220,units ,0,v2846067,11.9.2.3.1,98,,,,1
2018,British Columbia,2016A000259,Average tenure,Full-time employment,Females,15 to 24 years,Months,220,units ,0,v2846202,11.9.2.3.2,18.2,,,,1
2018,British Columbia,2016A000259,Average tenure,Full-time employment,Females,25 years and over,Months,220,units ,0,v2846094,11.9.2.3.3,105.9,,,,1
2018,British Columbia,2016A000259,Average tenure,Full-time employment,Females,25 to 44 years,Months,220,units ,0,v2846121,11.9.2.3.4,62.6,,,,1
2018,British Columbia,2016A000259,Average tenure,Full-time employment,Females,45 years and over,Months,220,units ,0,v2846148,11.9.2.3.5,151.2,,,,1
2018,British Columbia,2016A000259,Average tenure,Full-time employment,Females,25 to 54 years,Months,220,units ,0,v2846175,11.9.2.3.6,84.9,,,,1
2018,British Columbia,2016A000259,Average tenure,Full-time employment,Females,55 years and over,Months,220,units ,0,v2846229,11.9.2.3.7,178.6,,,,1
2018,British Columbia,2016A000259,Average tenure,Full-time employment,Females,55 to 64 years,Months,220,units ,0,v2846256,11.9.2.3.8,174.7,,,,1
2018,British Columbia,2016A000259,Average tenure,Full-time employment,Females,65 years and over,Months,220,units ,0,v2846283,11.9.2.3.9,202.8,,,,1
